s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref
1232.0,1232.0,-2.2230348307472823,1232.0,1.476965169252718,-0.011410239019320267,2.3005697516536894e-05,33.0
1233.0,1233.0,-2.234434059699493,1233.0,1.465565940300507,-0.011386879929984453,2.3708726444589122e-05,33.0
1234.0,1234.0,-2.245809574948058,1234.0,1.4541904250519422,-0.011362818492167002,2.4410294574414847e-05,33.0
1235.0,1235.0,-2.2571606747976105,1235.0,1.4428393252023897,-0.011338056188963976,2.5110358668727028e-05,33.0
1236.0,1236.0,-2.2684866590588437,1236.0,1.4315133409411565,-0.01131259454668191,2.5808875581541377e-05,33.0
1237.0,1237.0,-2.279786829091698,1237.0,1.4202131709083023,-0.011286435134739193,2.6505802263825093e-05,33.0
1238.0,1238.0,-2.291060487848457,1238.0,1.4089395121515431,-0.011259579565570051,2.720109576104421e-05,33.0
1239.0,1239.0,-2.3023069399167424,1239.0,1.3976930600832578,-0.011232029494530822,2.78947132191128e-05,33.0
1240.0,1240.0,-2.313525491562421,1240.0,1.3864745084375794,-0.011203786619792025,2.858661188951408e-05,33.0
1241.0,1241.0,-2.3247154507723793,1241.0,1.375284549227621,-0.011174852682234377,2.9276749126073906e-05,33.0
1242.0,1242.0,-2.335876127297225,1242.0,1.3641238727027754,-0.011145229465347304,2.996508238771892e-05,33.0
1243.0,1243.0,-2.347006832693855,1243.0,1.352993167306145,-0.01111491879511942,3.065156924609873e-05,33.0
1244.0,1244.0,-2.358106880367936,1244.0,1.3418931196320638,-0.011083922539921787,3.133616738813639e-05,33.0
1245.0,1245.0,-2.3691755856162393,1245.0,1.3308244143837609,-0.011052242610393281,3.201883461370302e-05,33.0
1246.0,1246.0,-2.380212265668886,1246.0,1.319787734331114,-0.011019880959328484,3.269952883804467e-05,33.0
1247.0,1247.0,-2.3912162397314614,1247.0,1.308783760268539,-0.010986839581558185,3.3378208099563316e-05,33.0
1248.0,1248.0,-2.4021868290270163,1248.0,1.297813170972984,-0.010953120513821704,3.405483056226762e-05,33.0
1249.0,1249.0,-2.4131233568379242,1249.0,1.286876643162076,-0.010918725834642476,3.472935451315362e-05,33.0
1250.0,1250.0,-2.424025148547635,1250.0,1.2759748514523652,-0.0108836576642056,3.540173836532039e-05,33.0
1251.0,1251.0,-2.434891531682281,1251.0,1.2651084683177194,-0.010847918164227189,3.607194066503205e-05,33.0
1252.0,1252.0,-2.4457218359521695,1252.0,1.2542781640478304,-0.01081150953781778,3.673992009415399e-05,33.0
1253.0,1253.0,-2.4565153932931167,1253.0,1.2434846067068834,-0.010774434029346802,3.740563546766113e-05,33.0
1254.0,1254.0,-2.467271537907663,1254.0,1.232728462092337,-0.010736693924310963,3.8069045738847386e-05,33.0
1255.0,1255.0,-2.4779896063061426,1255.0,1.2220103936938576,-0.010698291549188289,3.87301100019256e-05,33.0
1256.0,1256.0,-2.4886689373476076,1256.0,1.2113310626523925,-0.010659229271301305,3.938878749453669e-05,33.0
1257.0,1257.0,-2.4993088722806203,1257.0,1.2006911277193801,-0.010619509498666049,4.0045037603266015e-05,33.0
1258.0,1258.0,-2.509908754783872,1258.0,1.1900912452161279,-0.01057913467984421,4.069881986024838e-05,33.0
1259.0,1259.0,-2.5204679310066815,1259.0,1.1795320689933184,-0.010538107303798927,4.135009394857395e-05,33.0
1260.0,1260.0,-2.5309857496093207,1260.0,1.1690142503906793,-0.010496429899736115,4.199881970474466e-05,33.0
1261.0,1261.0,-2.5414615618031924,1261.0,1.1585384381968078,-0.010454105036955342,4.264495712097648e-05,33.0
1262.0,1262.0,-2.5518947213908594,1262.0,1.1481052786091408,-0.01041113532468654,4.328846635099214e-05,33.0
1263.0,1263.0,-2.5622845848058917,1263.0,1.1377154151941085,-0.010367523411929301,4.3929307707019484e-05,33.0
1264.0,1264.0,-2.5726305111525734,1264.0,1.1273694888474268,-0.01032327198729559,4.4567441662007784e-05,33.0
1265.0,1265.0,-2.582931862245431,1265.0,1.117068137754569,-0.010278383778844592,4.5202828857031904e-05,33.0
1266.0,1266.0,-2.5931880026486107,1266.0,1.1068119973513897,-0.010232861553910627,4.5835430103595904e-05,33.0
1267.0,1267.0,-2.6033982997150584,1267.0,1.0966017002849417,-0.010186708118933387,4.646520638152067e-05,33.0
1268.0,1268.0,-2.6135621236255573,1268.0,1.086437876374443,-0.010139926319290065,4.709211884108155e-05,33.0
1269.0,1269.0,-2.62367884742757,1269.0,1.0763211525724306,-0.010092519039121327,4.771612881016984e-05,33.0
1270.0,1270.0,-2.633747847073922,1270.0,1.066252152926078,-0.010044489201149111,4.833719779703556e-05,33.0
1271.0,1271.0,-2.6437685014612855,1271.0,1.0562314985387147,-0.009995839766497115,4.895528748685082e-05,33.0
1272.0,1272.0,-2.653740192468495,1272.0,1.0462598075315053,-0.009946573734515473,4.9570359747154824e-05,33.0
1273.0,1273.0,-2.663662304994679,1273.0,1.0363376950053216,-0.00989669414259035,5.018237663060096e-05,33.0
1274.0,1274.0,-2.6735342269971962,1274.0,1.026465773002804,-0.009846204065963132,5.079130037687578e-05,33.0
1275.0,1275.0,-2.6833553495294025,1275.0,1.0166446504705977,-0.009795106617536178,5.1397093418061585e-05,33.0
1276.0,1276.0,-2.6931250667781956,1276.0,1.0068749332218045,-0.009743404947681293,5.199971837567298e-05,33.0
1277.0,1277.0,-2.702842776101396,1277.0,0.9971572238986041,-0.009691102244051413,5.2599138063103256e-05,33.0
1278.0,1278.0,-2.7125078780649163,1278.0,0.9874921219350837,-0.00963820173138418,5.319531549257307e-05,33.0
1279.0,1279.0,-2.7221197764797447,1279.0,0.9778802235202553,-0.009584706671299742,5.378821387707963e-05,33.0
1280.0,1280.0,-2.7316778784387092,1280.0,0.9683221215612909,-0.009530620362100435,5.4377796627905126e-05,33.0
1281.0,1281.0,-2.7411815943530575,1281.0,0.9588184056469424,-0.009475946138573568,5.49640273596263e-05,33.0
1282.0,1282.0,-2.7506303379888264,1282.0,0.9493696620111736,-0.009420687371781096,5.5546869892402394e-05,33.0
1283.0,1283.0,-2.7600235265029984,1283.0,0.9399764734970018,-0.009364847468857832,5.612628825394781e-05,33.0
1284.0,1284.0,-2.7693605804794643,1284.0,0.9306394195205361,-0.009308429872797183,5.670224668482598e-05,33.0
1285.0,1285.0,-2.778640923964751,1285.0,0.9213590760352492,-0.009251438062238788,5.7274709635600954e-05,33.0
1286.0,1286.0,-2.787863984503558,1286.0,0.9121360154964422,-0.00919387555125995,5.784364176892969e-05,33.0
1287.0,1287.0,-2.7970291931740654,1287.0,0.902970806825935,-0.009135745889159103,5.8409007966604274e-05,33.0
1288.0,1288.0,-2.8061359846230336,1288.0,0.8938640153769665,-0.009077052660233172,5.8970773331141534e-05,33.0
1289.0,1289.0,-2.8151837971006684,1289.0,0.884816202899332,-0.009017799483557866,5.9528903183109306e-05,33.0
1290.0,1290.0,-2.8241720724952755,1290.0,0.8758279275047246,-0.008957990012770395,6.008336306633837e-05,33.0
1291.0,1291.0,-2.8331002563676915,1291.0,0.8668997436323087,-0.008897627935839354,6.0634118750067995e-05,33.0
1292.0,1292.0,-2.8419677979854767,1292.0,0.8580322020145233,-0.00883671697484316,6.118113623080024e-05,33.0
1293.0,1293.0,-2.850774150356899,1293.0,0.8492258496431011,-0.008775260885736238,6.172438173703827e-05,33.0
1294.0,1294.0,-2.85951877026466,1294.0,0.8404812297353401,-0.00871326345811799,6.226382172677505e-05,33.0
1295.0,1295.0,-2.868201118299413,1295.0,0.831798881700587,-0.008650728515004022,6.279942288976634e-05,33.0
1296.0,1296.0,-2.876820658893032,1296.0,0.8231793411069681,-0.00858765991259058,6.333115215351526e-05,33.0
1297.0,1297.0,-2.885376860351655,1297.0,0.814623139648345,-0.008524061540013818,6.38589766852664e-05,33.0
1298.0,1298.0,-2.893869194888471,1298.0,0.8061308051115288,-0.008459937319110261,6.438286388999941e-05,33.0
1299.0,1299.0,-2.9022971386562837,1299.0,0.7977028613437165,-0.008395291204180103,6.490278141286663e-05,33.0
1300.0,1300.0,-2.91066017177982,1300.0,0.78933982822018,-0.008330127181742806,6.541869714499392e-05,33.0
1301.0,1301.0,-2.9189577783878073,1301.0,0.7810422216121928,-0.008264449270288814,6.593057922471752e-05,33.0
1302.0,1302.0,-2.9271894466447828,1302.0,0.7728105533552172,-0.008198261520032696,6.643839603688974e-05,33.0
1303.0,1303.0,-2.9353546687826744,1303.0,0.7646453312173258,-0.008131568012666257,6.694211621418835e-05,33.0
1304.0,1304.0,-2.943452941132116,1304.0,0.7565470588678842,-0.00806437286110909,6.744170864212699e-05,33.0
1305.0,1305.0,-2.9514837641535276,1305.0,0.7485162358464728,-0.007996680209251676,6.793714246441187e-05,33.0
1306.0,1306.0,-2.959446642467916,1306.0,0.7405533575320842,-0.007928494231695237,6.842838707592797e-05,33.0
1307.0,1307.0,-2.9673410848874333,1307.0,0.7326589151125671,-0.00785981913350889,6.89154121269741e-05,33.0
1308.0,1308.0,-2.9751666044456897,1308.0,0.7248333955543105,-0.007790659149961045,6.939818753239791e-05,33.0
1309.0,1309.0,-2.9829227184277745,1309.0,0.7170772815722257,-0.0077210185462583,6.987668346641036e-05,33.0
1310.0,1310.0,-2.9906089484000455,1310.0,0.7093910515999544,-0.00765090161728724,7.035087036732487e-05,33.0
1311.0,1311.0,-2.998224820239632,1311.0,0.701775179760368,-0.007580312687343867,7.082071893659399e-05,33.0
1312.0,1312.0,-3.0057698641636827,1312.0,0.6942301358363177,-0.007509256109877342,7.12862001428874e-05,33.0
1313.0,1313.0,-3.0132436147583523,1313.0,0.6867563852416478,-0.0074377362672112856,7.17472852274509e-05,33.0
1314.0,1314.0,-3.0206456110074957,1314.0,0.6793543889925044,-0.007365757570276817,7.220394569631264e-05,33.0
1315.0,1315.0,-3.027975396321117,1315.0,0.6720246036788831,-0.007293324458349464,7.265615332947075e-05,33.0
1316.0,1316.0,-3.035232518563536,1316.0,0.6647674814364646,-0.007220441398763848,7.310388018536532e-05,33.0
1317.0,1317.0,-3.0424165300812653,1317.0,0.6575834699187348,-0.007147112886641669,7.354709859347196e-05,33.0
1318.0,1318.0,-3.0495269877306352,1318.0,0.6504730122693652,-0.007073343444621225,7.398578116171638e-05,33.0
1319.0,1319.0,-3.0565634529051264,1319.0,0.6434365470948737,-0.006999137622570592,7.441990077856127e-05,33.0
1320.0,1320.0,-3.0635254915624195,1320.0,0.6364745084375807,-0.006924499997312986,7.484943061270602e-05,33.0
1321.0,1321.0,-3.070412674251181,1321.0,0.6295873257488194,-0.006849435172340567,7.527434411744638e-05,33.0
1322.0,1322.0,-3.0772245761375356,1322.0,0.6227754238624645,-0.006773947777531107,7.569461502637974e-05,33.0
1323.0,1323.0,-3.0839607770312893,1323.0,0.616039222968711,-0.0066980424688704,7.611021736065744e-05,33.0
1324.0,1324.0,-3.0906208614118427,1324.0,0.6093791385881577,-0.006621723928154453,7.652112543273249e-05,33.0
1325.0,1325.0,-3.097204418453818,1325.0,0.6027955815461823,-0.006544996862704418,7.692731383956813e-05,33.0
1326.0,1326.0,-3.1037110420524043,1326.0,0.5962889579475958,-0.006467866005082391,7.732875747044333e-05,33.0
1327.0,1327.0,-3.1101403308484135,1327.0,0.5898596691515867,-0.006390336112790757,7.77254315097626e-05,33.0
1328.0,1328.0,-3.1164918882530235,1328.0,0.5835081117469767,-0.0063124119679823865,7.811731143120587e-05,33.0
1329.0,1329.0,-3.1227653224722554,1329.0,0.5772346775277448,-0.006234098377171711,7.850437300597771e-05,33.0
1330.0,1330.0,-3.1289602465311384,1330.0,0.5710397534688618,-0.00615540017092844,7.888659230428551e-05,33.0
1331.0,1331.0,-3.135076278297573,1331.0,0.5649237217024268,-0.006076322203585702,7.92639456923227e-05,33.0
1332.0,1332.0,-3.141113040505915,1332.0,0.5588869594940855,-0.00599686935293982,7.963640983846332e-05,33.0
1333.0,1333.0,-3.147070160780232,1333.0,0.5529298392197679,-0.0059170465199460875,8.000396171029948e-05,33.0
1334.0,1334.0,-3.1529472716572853,1334.0,0.5470527283427149,-0.005836858628424492,8.036657857900743e-05,33.0
1335.0,1335.0,-3.1587440106091957,1335.0,0.5412559893908044,-0.0057563106247467775,8.072423802326591e-05,33.0
1336.0,1336.0,-3.1644600200657957,1336.0,0.5355399799342044,-0.005675407477534361,8.107691792268757e-05,33.0
1337.0,1337.0,-3.1700949474366973,1337.0,0.5299050525633029,-0.0055941541773585545,8.14245964656242e-05,33.0
1338.0,1338.0,-3.1756484451330396,1338.0,0.5243515548669604,-0.0055125557364228885,8.176725215242179e-05,33.0
1339.0,1339.0,-3.1811201705889247,1339.0,0.5188798294110755,-0.005430617188256852,8.210486378940372e-05,33.0
1340.0,1340.0,-3.1865097862825507,1340.0,0.5134902137174495,-0.005348343587410275,8.24374104950123e-05,33.0
1341.0,1341.0,-3.1918169597570367,1341.0,0.5081830402429632,-0.005265740009134803,8.276487170156504e-05,33.0
1342.0,1342.0,-3.197041363640922,1342.0,0.5029586363590783,-0.0051828115490747916,8.308722715423264e-05,33.0
1343.0,1343.0,-3.202182675668368,1343.0,0.49781732433163195,-0.0050995633229508515,8.340445691473816e-05,33.0
1344.0,1344.0,-3.2072405786990292,1344.0,0.49275942130097095,-0.005016000466243365,8.37165413587837e-05,33.0
1345.0,1345.0,-3.2122147607376212,1345.0,0.48778523926237893,-0.004932128133881199,8.402346118057888e-05,33.0
1346.0,1346.0,-3.2171049149531674,1346.0,0.48289508504683276,-0.00484795149991619,8.432519739576048e-05,33.0
1347.0,1347.0,-3.22191073969792,1347.0,0.4780892603020801,-0.00476347575720604,8.462173133676639e-05,33.0
1348.0,1348.0,-3.2266319385259705,1348.0,0.47336806147402966,-0.004678706117098075,8.491304465847408e-05,33.0
1349.0,1349.0,-3.2312682202115397,1349.0,0.4687317797884607,-0.004593647809100886,8.519911934045349e-05,33.0
1350.0,1350.0,-3.2358192987669305,1350.0,0.4641807012330694,-0.004508306080563607,8.547993768189314e-05,33.0
1351.0,1351.0,-3.240284893460181,1351.0,0.4597151065398193,-0.004422686196357722,8.575548230807406e-05,33.0
1352.0,1352.0,-3.244664728832377,1352.0,0.45533527116762307,-0.004336793438543417,8.6025736172177e-05,33.0
1353.0,1353.0,-3.2489585347146406,1353.0,0.4510414652853598,-0.004250633106047798,8.629068255198325e-05,33.0
1354.0,1354.0,-3.2531660462448,1354.0,0.44683395375519974,-0.00416421051433786,8.655030505457117e-05,33.0
1355.0,1355.0,-3.257287003883726,1355.0,0.44271299611627435,-0.004077530995089333,8.680458761490245e-05,33.0
1356.0,1356.0,-3.2613211534313375,1356.0,0.43867884656866285,-0.0039905998958625,8.70535144980759e-05,33.0
1357.0,1357.0,-3.2652682460422904,1357.0,0.4347317539577098,-0.0039034225797665552,8.729707030201977e-05,33.0
1358.0,1358.0,-3.2691280382413184,1358.0,0.4308719617586818,-0.0038160044251300605,8.753523995402652e-05,33.0
1359.0,1359.0,-3.2729002919382566,1359.0,0.42709970806174336,-0.0037283508251722526,8.776800871494697e-05,33.0
1360.0,1360.0,-3.27658477444273,1360.0,0.42341522555726985,-0.003640467187665129,8.799536218143788e-05,33.0
1361.0,1361.0,-3.280181258478502,1361.0,0.41981874152149823,-0.0035523589346002837,8.821728628288398e-05,33.0
1362.0,1362.0,-3.283689522197495,1362.0,0.4163104778025053,-0.003464031501857165,8.843376728542232e-05,33.0
1363.0,1363.0,-3.2871093491934795,1363.0,0.41289065080652065,-0.003375490338861883,8.864479179124906e-05,33.0
1364.0,1364.0,-3.290440528515414,1364.0,0.40955947148458627,-0.0032867409082568736,8.88503467390914e-05,33.0
1365.0,1365.0,-3.2936828546804713,1365.0,0.4063171453195289,-0.003197788685558778,8.905041940884138e-05,33.0
1366.0,1366.0,-3.2968361276866975,1366.0,0.40316387231330264,-0.003108639158818859,8.924499741653084e-05,33.0
1367.0,1367.0,-3.299900153025361,1367.0,0.4000998469746393,-0.0030192978282909473,8.943406871791056e-05,33.0
1368.0,1368.0,-3.3028747416929463,1368.0,0.3971252583070537,-0.002929770206084717,8.961762161219538e-05,33.0
1369.0,1369.0,-3.305759710202814,1369.0,0.39424028979718617,-0.0028400618158261593,8.979564473753489e-05,33.0
1370.0,1370.0,-3.308554880596515,1370.0,0.3914451194034856,-0.002750178192319932,8.996812707420403e-05,33.0
1371.0,1371.0,-3.3112600804547743,1371.0,0.3887399195452257,-0.002660124881203469,9.013505794701335e-05,33.0
1372.0,1372.0,-3.3138751429081217,1372.0,0.3861248570918785,-0.0025699074386045244,9.029642702205542e-05,33.0
1373.0,1373.0,-3.3163999066471863,1373.0,0.3836000933528141,-0.0024795314308018053,9.045222431028148e-05,33.0
1374.0,1374.0,-3.318834215932649,1374.0,0.38116578406735124,-0.002389002433875377,9.06024401683552e-05,33.0
1375.0,1375.0,-3.3211779206048453,1375.0,0.3788220793951549,-0.0022983260333656022,9.074706529695274e-05,33.0
1376.0,1376.0,-3.323430876093033,1376.0,0.3765691239069673,-0.0022075078239269614,9.088609074394769e-05,33.0
1377.0,1377.0,-3.325592943424304,1377.0,0.3744070565756963,-0.0021165534089806356,9.101950790254353e-05,33.0
1378.0,1378.0,-3.3276639892321604,1378.0,0.37233601076783973,-0.0020254684003720735,9.114730851306809e-05,33.0
1379.0,1379.0,-3.3296438857647432,1379.0,0.37035611423525694,-0.0019342584180199998,9.126948466499181e-05,33.0
1380.0,1380.0,-3.331532510892707,1380.0,0.36846748910729343,-0.0018429290895699574,9.138602879394697e-05,33.0
1381.0,1381.0,-3.3333297481167565,1381.0,0.36667025188324365,-0.001751486050049289,9.149693368457535e-05,33.0
1382.0,1382.0,-3.335035486574836,1382.0,0.364964513425164,-0.001659934941514995,9.160219247187751e-05,33.0
1383.0,1383.0,-3.336649621048962,1383.0,0.36335037895103817,-0.0015682814127060277,9.170179863889622e-05,33.0
1384.0,1384.0,-3.3381720519717164,1384.0,0.3618279480282838,-0.0014765311186957933,9.17957460187858e-05,33.0
1385.0,1385.0,-3.3396026854323893,1385.0,0.3603973145676109,-0.0013846897205403161,9.188402879560242e-05,33.0
1386.0,1386.0,-3.3409414331827696,1386.0,0.3590585668172308,-0.0012927628849291697,9.196664150354068e-05,33.0
1387.0,1387.0,-3.34218821264259,1387.0,0.3578117873574105,-0.001200756283835177,9.204357902777898e-05,33.0
1388.0,1388.0,-3.34334294690462,1388.0,0.3566570530953803,-0.001108675594163659,9.211483660487939e-05,33.0
1389.0,1389.0,-3.3444055647394118,1389.0,0.3555944352605884,-0.0010165264974013428,9.218040982318716e-05,33.0
1390.0,1390.0,-3.3453760005996918,1390.0,0.3546239994003084,-0.0009243146792648184,9.22402946229522e-05,33.0
1391.0,1391.0,-3.346254194624405,1391.0,0.3537458053755951,-0.0008320458293492112,9.229448729644909e-05,33.0
1392.0,1392.0,-3.3470400926424073,1392.0,0.35295990735759286,-0.000739725640776404,9.234298448820811e-05,33.0
1393.0,1393.0,-3.347733646175807,1393.0,0.35226635382419325,-0.0006473598098432542,9.238578319574416e-05,33.0
1394.0,1394.0,-3.348334812442955,1394.0,0.3516651875570449,-0.0005549540356683624,9.242288076923102e-05,33.0
1395.0,1395.0,-3.3488435543610846,1395.0,0.35115644563891557,-0.0004625140198409459,9.245427491145189e-05,33.0
1396.0,1396.0,-3.349259840548598,1396.0,0.3507401594514026,-0.0003700454660677107,9.247996367891467e-05,33.0
1397.0,1397.0,-3.349583645327001,1397.0,0.35041635467299903,-0.00027755407981949716,9.249994548107984e-05,33.0
1398.0,1398.0,-3.349814948722491,1398.0,0.3501850512775091,-0.00018504556797970025,9.251421908064122e-05,33.0
1399.0,1399.0,-3.3499537364671848,1399.0,0.3500462635328154,-9.252563849035554e-05,9.252278359380664e-05,33.0
1400.0,1400.0,-3.3499999999999996,1400.0,0.3500000000000003,0.0,9.252563849035554e-05,33.0
1401.0,1401.0,-3.3499537364671848,1401.0,0.3500462635328154,9.252563849035554e-05,9.252278359380664e-05,33.0
1402.0,1402.0,-3.349814948722491,1402.0,0.3501850512775091,0.00018504556797970025,9.25142190805857e-05,33.0
1403.0,1403.0,-3.349583645327001,1403.0,0.35041635467299903,0.00027755407981938613,9.249994548102433e-05,33.0
1404.0,1404.0,-3.349259840548598,1404.0,0.35074015945140236,0.00037004546606759966,9.247996367897018e-05,33.0
1405.0,1405.0,-3.3488435543610846,1405.0,0.35115644563891535,0.0004625140198409459,9.24542749115074e-05,33.0
1406.0,1406.0,-3.3483348124429555,1406.0,0.3516651875570447,0.0005549540356683624,9.242288076923102e-05,33.0
1407.0,1407.0,-3.347733646175807,1407.0,0.352266353824193,0.0006473598098432542,9.238578319574416e-05,33.0
1408.0,1408.0,-3.3470400926424073,1408.0,0.35295990735759264,0.000739725640776404,9.234298448826362e-05,33.0
1409.0,1409.0,-3.3462541946244055,1409.0,0.35374580537559486,0.0008320458293493222,9.229448729639358e-05,33.0
1410.0,1410.0,-3.3453760005996918,1410.0,0.3546239994003084,0.0009243146792647074,9.224029462284118e-05,33.0
1411.0,1411.0,-3.344405564739412,1411.0,0.355594435260588,0.0010165264974012318,9.218040982329818e-05,33.0
1412.0,1412.0,-3.3433429469046203,1412.0,0.3566570530953801,0.00110867559416377,9.21148366049349e-05,33.0
1413.0,1413.0,-3.34218821264259,1413.0,0.35781178735741026,0.001200756283835177,9.204357902777898e-05,33.0
1414.0,1414.0,-3.3409414331827696,1414.0,0.3590585668172306,0.0012927628849292807,9.19666415035962e-05,33.0
1415.0,1415.0,-3.3396026854323893,1415.0,0.3603973145676109,0.0013846897205404272,9.18840287954914e-05,33.0
1416.0,1416.0,-3.3381720519717164,1416.0,0.3618279480282838,0.0014765311186956823,9.179574601867477e-05,33.0
1417.0,1417.0,-3.336649621048962,1417.0,0.36335037895103794,0.0015682814127059167,9.170179863889622e-05,33.0
1418.0,1418.0,-3.3350354865748364,1418.0,0.3649645134251638,0.001659934941514884,9.160219247193303e-05,33.0
1419.0,1419.0,-3.333329748116757,1419.0,0.3666702518832432,0.001751486050049289,9.14969336847974e-05,33.0
1420.0,1420.0,-3.331532510892707,1420.0,0.3684674891072932,0.0018429290895702905,9.138602879383595e-05,33.0
1421.0,1421.0,-3.3296438857647432,1421.0,0.37035611423525716,0.0019342584180197778,9.126948466476977e-05,33.0
1422.0,1422.0,-3.3276639892321613,1422.0,0.37233601076783907,0.0020254684003719625,9.114730851334565e-05,33.0
1423.0,1423.0,-3.325592943424304,1423.0,0.3744070565756963,0.0021165534089809686,9.101950790237699e-05,33.0
1424.0,1424.0,-3.323430876093033,1424.0,0.3765691239069673,0.0022075078239265173,9.088609074372564e-05,33.0
1425.0,1425.0,-3.321177920604846,1425.0,0.378822079395154,0.002298326033365491,9.074706529734132e-05,33.0
1426.0,1426.0,-3.3188342159326494,1426.0,0.381165784067351,0.00238900243387571,9.060244016841071e-05,33.0
1427.0,1427.0,-3.3163999066471863,1427.0,0.38360009335281386,0.0024795314308018053,9.045222431028148e-05,33.0
1428.0,1428.0,-3.313875142908122,1428.0,0.38612485709187827,0.0025699074386048575,9.029642702205542e-05,33.0
1429.0,1429.0,-3.3112600804547743,1429.0,0.38873991954522613,0.002660124881203469,9.013505794673579e-05,33.0
1430.0,1430.0,-3.308554880596515,1430.0,0.39144511940348536,0.00275017819231971,8.9968127074093e-05,33.0
1431.0,1431.0,-3.305759710202814,1431.0,0.39424028979718617,0.0028400618158259372,8.979564473742387e-05,33.0
1432.0,1432.0,-3.302874741692947,1432.0,0.39712525830705303,0.002929770206084273,8.96176216123619e-05,33.0
1433.0,1433.0,-3.2999001530253618,1433.0,0.4000998469746384,0.0030192978282910584,8.943406871846566e-05,33.0
1434.0,1434.0,-3.296836127686698,1434.0,0.4031638723133022,0.003108639158819525,8.924499741608675e-05,33.0
1435.0,1435.0,-3.293682854680471,1435.0,0.40631714531952934,0.003197788685558001,8.905041940856382e-05,33.0
1436.0,1436.0,-3.2904405285154157,1436.0,0.40955947148458427,0.0032867409082569846,8.885034673992406e-05,33.0
1437.0,1437.0,-3.2871093491934786,1437.0,0.4128906508065213,0.0033754903388627713,8.864479179086048e-05,33.0
1438.0,1438.0,-3.283689522197495,1438.0,0.4163104778025051,0.003464031501856499,8.843376728492272e-05,33.0
1439.0,1439.0,-3.2801812584785024,1439.0,0.41981874152149756,0.0035523589346001727,8.821728628332806e-05,33.0
1440.0,1440.0,-3.276584774442731,1440.0,0.4234152255572694,0.0036404671876653512,8.799536218149339e-05,33.0
1441.0,1441.0,-3.272900291938257,1441.0,0.42709970806174313,0.0037283508251722526,8.776800871494697e-05,33.0
1442.0,1442.0,-3.269128038241319,1442.0,0.43087196175868137,0.0038160044251302826,8.753523995380447e-05,33.0
1443.0,1443.0,-3.2652682460422904,1443.0,0.43473175395771,0.003903422579766111,8.72970703016867e-05,33.0
1444.0,1444.0,-3.2613211534313384,1444.0,0.4386788465686615,0.003990599895862056,8.705351449846448e-05,33.0
1445.0,1445.0,-3.2572870038837265,1445.0,0.4427129961162737,0.004077530995089666,8.680458761490245e-05,33.0
1446.0,1446.0,-3.253166046244801,1446.0,0.4468339537551991,0.004164210514337416,8.655030505451565e-05,33.0
1447.0,1447.0,-3.248958534714642,1447.0,0.45104146528535827,0.00425063310604802,8.629068255248284e-05,33.0
1448.0,1448.0,-3.2446647288323773,1448.0,0.45533527116762285,0.004336793438543972,8.602573617206598e-05,33.0
1449.0,1449.0,-3.2402848934601813,1449.0,0.45971510653981884,0.004422686196357722,8.575548230801855e-05,33.0
1450.0,1450.0,-3.235819298766931,1450.0,0.4641807012330692,0.004508306080564051,8.547993768178211e-05,33.0
1451.0,1451.0,-3.231268220211539,1451.0,0.46873177978846114,0.004593647809100664,8.519911934000941e-05,33.0
1452.0,1452.0,-3.226631938525971,1452.0,0.473368061474029,0.0046787061170976306,8.491304465864061e-05,33.0
1453.0,1453.0,-3.2219107396979205,1453.0,0.47808926030207965,0.004763475757206151,8.462173133671088e-05,33.0
1454.0,1454.0,-3.217104914953168,1454.0,0.4828950850468323,0.004847951499915635,8.432519739564946e-05,33.0
1455.0,1455.0,-3.2122147607376226,1455.0,0.4877852392623774,0.004932128133881088,8.402346118135602e-05,33.0
1456.0,1456.0,-3.2072405786990297,1456.0,0.4927594213009703,0.005016000466244364,8.371654135856165e-05,33.0
1457.0,1457.0,-3.202182675668368,1457.0,0.4978173243316324,0.005099563322950296,8.340445691401653e-05,33.0
1458.0,1458.0,-3.1970413636409236,1458.0,0.5029586363590766,0.0051828115490743475,8.308722715473224e-05,33.0
1459.0,1459.0,-3.1918169597570376,1459.0,0.5081830402429628,0.005265740009135247,8.276487170173157e-05,33.0
1460.0,1460.0,-3.1865097862825515,1460.0,0.5134902137174486,0.005348343587410164,8.243741049484577e-05,33.0
1461.0,1461.0,-3.181120170588925,1461.0,0.5188798294110748,0.005430617188256963,8.210486378951474e-05,33.0
1462.0,1462.0,-3.1756484451330405,1462.0,0.5243515548669597,0.0055125557364229995,8.176725215236628e-05,33.0
1463.0,1463.0,-3.1700949474366977,1463.0,0.5299050525633024,0.0055941541773585545,8.142459646579072e-05,33.0
1464.0,1464.0,-3.164460020065796,1464.0,0.5355399799342038,0.0056754074775348055,8.1076917922299e-05,33.0
1465.0,1465.0,-3.1587440106091953,1465.0,0.5412559893908049,0.005756310624746,8.072423802276633e-05,33.0
1466.0,1466.0,-3.1529472716572875,1466.0,0.5470527283427127,0.0058368586284239365,8.036657857978457e-05,33.0
1467.0,1467.0,-3.147070160780233,1467.0,0.5529298392197672,0.005917046519946865,8.000396171024397e-05,33.0
1468.0,1468.0,-3.1411130405059153,1468.0,0.5588869594940848,0.005996869352939154,7.963640983807475e-05,33.0
1469.0,1469.0,-3.1350762782975754,1469.0,0.5649237217024248,0.006076322203585702,7.926394569337738e-05,33.0
